Sample, R1, STROBE, L
155074, 0, 0, 0
155080, 0, 1, 0
155087, 0, 0, 0
155093, 0, 1, 0
155100, 0, 0, 0
155106, 0, 1, 0
155113, 0, 0, 0
155118, 0, 1, 0
155125, 0, 0, 0
155131, 1, 1, 0
155138, 1, 0, 0
155144, 1, 1, 0
155151, 1, 0, 0
155157, 1, 1, 0
155164, 1, 0, 0
155169, 0, 0, 0
155170, 0, 1, 0
155177, 0, 0, 0
155182, 1, 1, 0
155189, 1, 0, 0
155195, 1, 1, 0
155202, 1, 0, 0
155208, 1, 1, 0
155215, 1, 0, 0
155220, 0, 0, 0
155221, 0, 1, 0
155228, 0, 0, 0
155234, 0, 1, 0
155241, 0, 0, 0
155246, 0, 1, 0
155253, 0, 0, 0
155259, 0, 1, 0
155266, 0, 0, 0
155272, 0, 1, 0
155279, 0, 0, 0
155285, 0, 1, 0
155292, 0, 0, 0
155298, 0, 1, 0
155305, 0, 0, 0
155310, 0, 1, 0
155317, 0, 0, 0
155323, 0, 1, 0
155330, 0, 0, 0
155335, 1, 0, 0
155336, 1, 1, 0
155343, 1, 0, 0
155349, 1, 1, 0
155356, 1, 0, 0
155362, 1, 1, 0
155369, 1, 0, 0
155374, 0, 1, 0
155381, 0, 0, 0
155387, 1, 1, 0
155394, 1, 0, 0
155400, 1, 1, 0
155407, 1, 0, 0
155413, 1, 1, 0
155420, 1, 0, 0
155425, 0, 0, 0
155426, 0, 1, 0
155433, 0, 0, 0
155438, 0, 1, 0
155445, 0, 0, 0
155451, 0, 1, 0
155458, 0, 0, 0
155464, 0, 1, 0
155471, 0, 0, 0
155477, 0, 1, 0
155484, 0, 0, 0
155490, 0, 1, 0
155497, 0, 0, 0
155502, 0, 1, 0
155509, 0, 0, 0
155515, 0, 1, 0
155522, 0, 0, 0
155528, 0, 1, 0
155535, 0, 0, 0
155540, 1, 0, 0
155541, 1, 1, 0
155548, 1, 0, 0
155554, 1, 1, 0
155561, 1, 0, 0
155566, 1, 1, 0
155573, 1, 0, 0
155579, 0, 1, 0
155586, 0, 0, 0
155591, 1, 0, 0
155592, 1, 1, 0
155599, 1, 0, 0
155605, 1, 1, 0
155612, 1, 0, 0
155618, 1, 1, 0
155625, 1, 0, 0
155630, 0, 1, 1
155637, 0, 0, 1
155643, 0, 1, 1
155650, 0, 0, 1
155656, 0, 1, 1
155663, 0, 0, 1
155669, 0, 1, 1
155676, 0, 0, 1
155681, 0, 0, 0
155784, 0, 1, 1
155791, 0, 0, 1
155797, 0, 1, 1
155804, 0, 0, 1
155810, 0, 1, 1
155817, 0, 0, 1
155822, 0, 1, 1
155829, 0, 0, 1
155835, 0, 1, 1
155842, 0, 0, 1
155848, 0, 1, 1
155855, 0, 0, 1
155861, 0, 1, 1
155868, 0, 0, 1
155874, 0, 1, 1
155881, 0, 0, 1
155886, 0, 1, 1
155893, 0, 0, 1
155899, 0, 1, 1
155906, 0, 0, 1
155912, 0, 1, 1
155919, 0, 0, 1
155925, 0, 1, 1
155932, 0, 0, 1
155938, 0, 1, 1
155945, 0, 0, 1
155950, 0, 1, 1
155957, 0, 0, 1
155963, 0, 0, 0
156066, 0, 1, 0
156073, 0, 0, 0
156078, 1, 1, 0
156085, 1, 0, 0
156091, 1, 1, 0
156098, 1, 0, 0
156104, 1, 1, 0
156111, 1, 0, 0
156117, 1, 1, 0
156124, 1, 0, 0
156130, 1, 1, 0
156137, 1, 0, 0
156142, 0, 1, 0
156149, 0, 0, 0
156155, 0, 1, 0
156162, 0, 0, 0
156167, 1, 0, 0
156168, 1, 1, 0
156175, 1, 0, 0
156180, 0, 0, 0
156181, 0, 1, 0
156188, 0, 0, 0
156194, 0, 1, 0
156201, 0, 0, 0
156206, 0, 1, 0
156213, 0, 0, 0
156219, 0, 1, 0
156226, 0, 0, 0
156232, 0, 1, 0
156239, 0, 0, 0
156245, 0, 1, 0
156252, 0, 0, 0
156258, 0, 1, 0
156265, 0, 0, 0
156270, 0, 1, 0
156277, 0, 0, 0
156283, 1, 1, 0
156290, 1, 0, 0
156296, 1, 1, 0
156303, 1, 0, 0
156309, 1, 1, 0
156316, 1, 0, 0
156322, 1, 1, 0
156329, 1, 0, 0
156334, 1, 1, 0
156341, 1, 0, 0
156347, 0, 1, 0
156354, 0, 0, 0
156360, 0, 1, 0
156367, 0, 0, 0
156372, 1, 0, 0
156373, 1, 1, 0
156380, 1, 0, 0
156385, 0, 0, 0
156386, 0, 1, 0
156393, 0, 0, 0
156398, 0, 1, 0
156405, 0, 0, 0
156411, 0, 1, 0
156418, 0, 0, 0
156424, 0, 1, 0
156431, 0, 0, 0
156437, 0, 1, 0
156444, 0, 0, 0
156450, 0, 1, 0
156457, 0, 0, 0
156462, 0, 1, 0
156469, 0, 0, 0
156475, 0, 1, 0
156482, 0, 0, 0
156488, 1, 1, 0
156495, 1, 0, 0
156501, 1, 1, 0
156508, 1, 0, 0
156514, 1, 1, 0
156521, 1, 0, 0
156526, 1, 1, 0
156533, 1, 0, 0
156539, 1, 1, 0
156546, 1, 0, 0
156552, 0, 1, 0
156559, 0, 0, 0
156565, 0, 1, 0
156572, 0, 0, 0
156577, 1, 0, 0
156578, 1, 1, 0
156585, 1, 0, 0
156590, 0, 1, 0
156597, 0, 0, 0
156603, 0, 1, 0
156610, 0, 0, 0
156616, 0, 1, 0
156623, 0, 0, 0
156629, 0, 1, 0
156636, 0, 0, 0
156642, 0, 1, 0
156649, 0, 0, 0
156654, 0, 1, 0
156661, 0, 0, 0
156667, 0, 1, 0
156674, 0, 0, 0
156680, 0, 1, 0
156687, 0, 0, 0
156692, 1, 0, 0
156693, 1, 1, 0
156700, 1, 0, 0
156706, 1, 1, 0
156713, 1, 0, 0
156718, 1, 1, 0
156725, 1, 0, 0
156731, 1, 1, 0
156738, 1, 0, 0
156744, 1, 1, 0
156751, 1, 0, 0
156756, 0, 0, 0
156757, 0, 1, 0
156764, 0, 0, 0
156770, 0, 1, 0
156777, 0, 0, 0
156782, 1, 1, 0
156789, 1, 0, 0
156795, 0, 1, 0
156802, 0, 0, 0
156808, 0, 1, 0
156815, 0, 0, 0
156821, 0, 1, 0
156828, 0, 0, 0
156834, 0, 1, 0
156841, 0, 0, 0
156846, 0, 1, 0
156853, 0, 0, 0
156859, 0, 1, 0
156866, 0, 0, 0
156872, 0, 1, 0
156879, 0, 0, 0
156885, 0, 1, 0
156892, 0, 0, 0
156897, 1, 0, 0
156898, 1, 1, 0
156905, 1, 0, 0
156910, 1, 1, 0
156917, 1, 0, 0
156923, 1, 1, 0
156930, 1, 0, 0
156936, 1, 1, 0
156943, 1, 0, 0
156949, 1, 1, 0
156956, 1, 0, 0
156961, 0, 0, 0
156962, 0, 1, 0
156969, 0, 0, 0
156974, 0, 1, 0
156981, 0, 0, 0
156987, 1, 1, 0
156994, 1, 0, 0
157000, 0, 1, 0
157007, 0, 0, 0
157013, 0, 1, 0
157020, 0, 0, 0
157026, 0, 1, 0
157033, 0, 0, 0
157038, 0, 1, 0
157045, 0, 0, 0
157051, 0, 1, 0
157058, 0, 0, 0
157064, 0, 1, 0
157071, 0, 0, 0
157077, 0, 1, 0
157084, 0, 0, 0
157090, 0, 1, 0
157097, 0, 0, 0
157102, 1, 1, 0
157109, 1, 0, 0
157115, 1, 1, 0
157122, 1, 0, 0
157128, 1, 1, 0
157135, 1, 0, 0
157141, 1, 1, 0
157148, 1, 0, 0
157154, 1, 1, 0
157161, 1, 0, 0
157166, 0, 1, 0
157173, 0, 0, 0
157179, 0, 1, 0
157186, 0, 0, 0
157192, 1, 1, 0
157199, 1, 0, 0
157204, 0, 0, 0
157205, 0, 1, 0
157212, 0, 0, 0
157218, 0, 1, 0
157225, 0, 0, 0
157230, 0, 1, 0
157237, 0, 0, 0
157243, 0, 1, 0
157250, 0, 0, 0
157256, 0, 1, 0
157263, 0, 0, 0
157269, 0, 1, 0
157276, 0, 0, 0
157282, 0, 1, 0
157289, 0, 0, 0
157294, 0, 1, 0
157301, 0, 0, 0
157307, 1, 1, 0
157314, 1, 0, 0
157320, 1, 1, 0
157327, 1, 0, 0
157333, 1, 1, 0
157340, 1, 0, 0
157346, 1, 1, 0
157353, 1, 0, 0
157358, 1, 1, 0
157365, 1, 0, 0
157371, 0, 1, 0
157378, 0, 0, 0
157384, 0, 1, 0
157391, 0, 0, 0
157396, 1, 0, 0
157397, 1, 1, 0
157404, 1, 0, 0
157409, 0, 0, 0
157410, 0, 1, 0
157417, 0, 0, 0
157422, 0, 1, 0
157429, 0, 0, 0
157435, 0, 1, 0
157442, 0, 0, 0
157448, 0, 1, 0
157455, 0, 0, 0
157461, 0, 1, 0
157468, 0, 0, 0
157474, 0, 1, 0
157481, 0, 0, 0
157486, 0, 1, 0
157493, 0, 0, 0
157499, 0, 1, 0
157506, 0, 0, 0
157512, 1, 1, 0
157519, 1, 0, 0
157525, 1, 1, 0
157532, 1, 0, 0
157538, 1, 1, 0
157545, 1, 0, 0
157550, 1, 1, 0
157557, 1, 0, 0
157563, 1, 1, 0
157570, 1, 0, 0
157576, 0, 1, 0
157583, 0, 0, 0
157589, 0, 1, 0
157596, 0, 0, 0
157601, 1, 0, 0
157602, 1, 1, 0
157609, 1, 0, 0
157614, 0, 1, 0
157621, 0, 0, 0
157627, 0, 1, 1
157634, 0, 0, 1
157640, 0, 1, 1
157647, 0, 0, 1
157653, 0, 1, 1
157660, 0, 0, 1
157666, 0, 1, 1
157673, 0, 0, 1
157678, 0, 1, 1
157685, 0, 0, 1
157691, 0, 1, 1
157698, 0, 0, 1
157704, 0, 0, 0
157806, 0, 1, 1
157813, 0, 0, 1
157819, 0, 1, 1
157826, 0, 0, 1
157832, 0, 1, 1
157839, 0, 0, 1
157845, 0, 1, 1
157852, 0, 0, 1
157858, 0, 1, 1
157865, 0, 0, 1
157870, 0, 1, 1
157877, 0, 0, 1
157883, 0, 1, 1
157890, 0, 0, 1
157896, 0, 1, 1
157903, 0, 0, 1
157909, 0, 1, 1
157916, 0, 0, 1
157922, 0, 1, 1
157929, 0, 0, 1
157934, 0, 1, 1
157941, 0, 0, 1
157947, 0, 1, 1
157954, 0, 0, 1
157960, 0, 1, 1
157967, 0, 0, 1
157973, 0, 1, 1
157980, 0, 0, 1
157985, 0, 0, 0
158088, 0, 1, 0
158095, 0, 0, 0
158100, 1, 0, 0
158101, 1, 1, 0
158108, 1, 0, 0
158113, 0, 0, 0
158114, 0, 1, 0
158121, 0, 0, 0
158126, 0, 1, 0
158133, 0, 0, 0
158139, 0, 1, 0
158146, 0, 0, 0
158152, 0, 1, 0
158159, 0, 0, 0
158165, 0, 1, 0
158172, 0, 0, 0
158178, 0, 1, 0
158185, 0, 0, 0
158190, 1, 1, 0
158197, 1, 0, 0
158203, 1, 1, 0
158210, 1, 0, 0
158216, 1, 1, 0
158223, 1, 0, 0
158229, 1, 1, 0
158236, 1, 0, 0
158241, 0, 0, 0
158242, 0, 1, 0
158249, 0, 0, 0
158254, 1, 1, 0
158261, 1, 0, 0
158267, 1, 1, 0
158274, 1, 0, 0
158280, 1, 1, 0
158287, 1, 0, 0
158292, 0, 0, 0
158293, 0, 1, 0
158300, 0, 0, 0
158305, 1, 0, 0
158306, 1, 1, 0
158313, 1, 0, 0
158318, 0, 1, 0
158325, 0, 0, 0
158331, 0, 1, 0
158338, 0, 0, 0
158344, 0, 1, 0
158351, 0, 0, 0
158357, 0, 1, 0
158364, 0, 0, 0
158370, 0, 1, 0
158377, 0, 0, 0
158382, 0, 1, 0
158389, 0, 0, 0
158395, 1, 1, 0
158402, 1, 0, 0
158408, 1, 1, 0
158415, 1, 0, 0
158421, 1, 1, 0
158428, 1, 0, 0
158434, 1, 1, 0
158441, 1, 0, 0
158446, 0, 1, 0
158453, 0, 0, 0
158459, 1, 1, 0
158466, 1, 0, 0
158472, 1, 1, 0
158479, 1, 0, 0
158485, 1, 1, 0
158492, 1, 0, 0
158497, 0, 0, 0
158498, 0, 1, 0
158505, 0, 0, 0
158510, 1, 1, 0
158517, 1, 0, 0
158523, 0, 1, 0
158530, 0, 0, 0
158536, 0, 1, 0
158543, 0, 0, 0
158549, 0, 1, 0
158556, 0, 0, 0
158562, 0, 1, 0
158569, 0, 0, 0
158574, 0, 1, 0
158581, 0, 0, 0
158587, 0, 1, 0
158594, 0, 0, 0
158600, 1, 1, 0
158607, 1, 0, 0
158613, 1, 1, 0
158620, 1, 0, 0
158626, 1, 1, 0
158633, 1, 0, 0
158638, 1, 1, 0
158645, 1, 0, 0
158651, 0, 1, 0
158658, 0, 0, 0
158664, 1, 1, 0
158671, 1, 0, 0
158677, 1, 1, 0
158684, 1, 0, 0
158690, 1, 1, 0
158697, 1, 0, 0
158702, 0, 0, 0
158703, 0, 1, 0
158709, 0, 0, 0
158715, 1, 1, 0
158722, 1, 0, 0
158728, 0, 1, 0
158735, 0, 0, 0
158741, 0, 1, 0
158748, 0, 0, 0
158754, 0, 1, 0
158761, 0, 0, 0
158766, 0, 1, 0
158774, 0, 0, 0
158779, 0, 1, 0
158786, 0, 0, 0
158792, 0, 1, 0
158799, 0, 0, 0
158804, 1, 0, 0
158805, 1, 1, 0
158812, 1, 0, 0
158818, 1, 1, 0
158825, 1, 0, 0
158830, 1, 1, 0
158838, 1, 0, 0
158843, 1, 1, 0
158850, 1, 0, 0
158856, 0, 1, 0
158863, 0, 0, 0
158868, 1, 0, 0
158869, 1, 1, 0
158876, 1, 0, 0
158882, 1, 1, 0
158889, 1, 0, 0
158894, 1, 1, 0
158902, 1, 0, 0
158907, 0, 1, 0
158914, 0, 0, 0
158920, 1, 1, 0
158927, 1, 0, 0
158932, 0, 0, 0
158933, 0, 1, 0
158940, 0, 0, 0
158946, 0, 1, 0
158953, 0, 0, 0
158958, 0, 1, 0
158966, 0, 0, 0
158971, 0, 1, 0
158978, 0, 0, 0
158984, 0, 1, 0
158991, 0, 0, 0
158997, 0, 1, 0
159004, 0, 0, 0
159009, 1, 0, 0
159010, 1, 1, 0
159017, 1, 0, 0
159022, 1, 1, 0
159030, 1, 0, 0
159035, 1, 1, 0
159042, 1, 0, 0
159048, 1, 1, 0
159055, 1, 0, 0
159060, 0, 0, 0
159061, 0, 1, 0
159068, 0, 0, 0
159073, 1, 0, 0
159074, 1, 1, 0
159081, 1, 0, 0
159086, 1, 1, 0
159094, 1, 0, 0
159099, 1, 1, 0
159106, 1, 0, 0
159112, 0, 1, 0
159119, 0, 0, 0
159124, 1, 0, 0
159125, 1, 1, 0
159132, 1, 0, 0
159137, 0, 0, 0
159138, 0, 1, 0
159145, 0, 0, 0
159150, 0, 1, 0
159158, 0, 0, 0
159163, 0, 1, 0
159170, 0, 0, 0
159176, 0, 1, 0
159183, 0, 0, 0
159189, 0, 1, 0
159196, 0, 0, 0
159202, 0, 1, 0
159209, 0, 0, 0
159214, 1, 1, 0
159222, 1, 0, 0
159227, 1, 1, 0
159234, 1, 0, 0
159240, 1, 1, 0
159247, 1, 0, 0
159253, 1, 1, 0
159260, 1, 0, 0
159265, 0, 0, 0
159266, 0, 1, 0
159273, 0, 0, 0
159278, 1, 1, 0
159286, 1, 0, 0
159291, 1, 1, 0
159298, 1, 0, 0
159304, 1, 1, 0
159311, 1, 0, 0
159316, 0, 0, 0
159317, 0, 1, 0
159324, 0, 0, 0
159329, 1, 0, 0
159330, 1, 1, 0
159337, 1, 0, 0
159342, 0, 0, 0
159343, 0, 1, 0
159350, 0, 0, 0
159355, 0, 1, 0
159362, 0, 0, 0
159368, 0, 1, 0
159375, 0, 0, 0
159381, 0, 1, 0
159388, 0, 0, 0
159394, 0, 1, 0
159401, 0, 0, 0
159407, 0, 1, 0
159414, 0, 0, 0
159419, 1, 1, 0
159426, 1, 0, 0
159432, 1, 1, 0
159439, 1, 0, 0
159445, 1, 1, 0
159452, 1, 0, 0
159458, 1, 1, 0
159465, 1, 0, 0
159470, 0, 0, 0
159471, 0, 1, 0
159478, 0, 0, 0
159483, 1, 1, 0
159490, 1, 0, 0
159496, 1, 1, 0
159503, 1, 0, 0
159509, 1, 1, 0
159516, 1, 0, 0
159521, 0, 0, 0
159522, 0, 1, 0
159529, 0, 0, 0
159534, 1, 0, 0
159535, 1, 1, 0
159542, 1, 0, 0
159547, 0, 1, 0
159554, 0, 0, 0
159560, 0, 1, 0
159567, 0, 0, 0
159573, 0, 1, 0
159580, 0, 0, 0
159586, 0, 1, 0
159593, 0, 0, 0
159599, 0, 1, 0
159606, 0, 0, 0
159611, 0, 1, 0
159618, 0, 0, 0
159624, 1, 1, 1
159631, 1, 0, 1
159637, 1, 1, 1
159644, 1, 0, 1
159650, 1, 1, 1
159657, 1, 0, 1
159663, 1, 1, 1
159670, 1, 0, 1
159675, 0, 1, 1
159682, 0, 0, 1
159688, 1, 1, 1
159695, 1, 0, 1
159701, 1, 1, 1
159708, 1, 0, 1
159714, 1, 1, 1
159721, 1, 0, 1
159726, 0, 0, 0
159829, 0, 1, 1
159836, 0, 0, 1
159842, 0, 1, 1
159849, 0, 0, 1
159855, 0, 1, 1
159862, 0, 0, 1
159867, 0, 1, 1
159874, 0, 0, 1
159880, 0, 1, 1
159887, 0, 0, 1
159893, 0, 1, 1
159900, 0, 0, 1
159906, 0, 1, 1
159913, 0, 0, 1
159919, 0, 1, 1
159926, 0, 0, 1
159931, 0, 1, 1
159938, 0, 0, 1
159944, 0, 1, 1
159951, 0, 0, 1
159957, 0, 1, 1
159964, 0, 0, 1
159970, 0, 1, 1
159977, 0, 0, 1
159983, 0, 1, 1
159990, 0, 0, 1
159995, 0, 1, 1
160002, 0, 0, 1
160008, 0, 0, 0
160111, 0, 1, 0
160118, 0, 0, 0
160123, 1, 1, 0
160130, 1, 0, 0
160136, 0, 1, 0
160143, 0, 0, 0
160149, 0, 1, 0
160156, 0, 0, 0
160162, 0, 1, 0
160169, 0, 0, 0
160175, 0, 1, 0
160182, 0, 0, 0
160187, 0, 1, 0
160194, 0, 0, 0
160200, 0, 1, 0
160207, 0, 0, 0
160213, 0, 1, 0
160220, 0, 0, 0
160225, 1, 0, 0
160226, 1, 1, 0
160233, 1, 0, 0
160238, 0, 0, 0
160239, 0, 1, 0
160246, 0, 0, 0
160251, 0, 1, 0
160258, 0, 0, 0
160264, 0, 1, 0
160271, 0, 0, 0
160277, 0, 1, 0
160284, 0, 0, 0
160290, 0, 1, 0
160297, 0, 0, 0
160303, 0, 1, 0
160310, 0, 0, 0
160315, 0, 1, 0
160322, 0, 0, 0
160328, 1, 1, 0
160335, 1, 0, 0
160341, 0, 1, 0
160348, 0, 0, 0
160354, 0, 1, 0
160361, 0, 0, 0
160367, 0, 1, 0
160374, 0, 0, 0
160379, 0, 1, 0
160386, 0, 0, 0
160392, 0, 1, 0
160399, 0, 0, 0
160405, 0, 1, 0
160412, 0, 0, 0
160418, 0, 1, 0
160425, 0, 0, 0
160430, 1, 0, 0
160431, 1, 1, 0
160438, 1, 0, 0
160443, 0, 1, 0
160450, 0, 0, 0
160456, 0, 1, 0
160463, 0, 0, 0
160469, 0, 1, 0
160476, 0, 0, 0
160482, 0, 1, 0
160489, 0, 0, 0
160495, 0, 1, 0
160502, 0, 0, 0
160507, 0, 1, 0
160514, 0, 0, 0
160520, 0, 1, 0
160527, 0, 0, 0
160532, 1, 0, 0
160533, 1, 1, 0
160540, 1, 0, 0
160545, 0, 0, 0
160546, 0, 1, 0
160553, 0, 0, 0
160559, 0, 1, 0
160566, 0, 0, 0
160571, 0, 1, 0
160578, 0, 0, 0
160584, 0, 1, 0
160591, 0, 0, 0
160597, 0, 1, 0
160604, 0, 0, 0
160610, 0, 1, 0
160617, 0, 0, 0
160623, 0, 1, 0
160630, 0, 0, 0
160635, 1, 1, 0
160642, 1, 0, 0
160648, 0, 1, 0
160655, 0, 0, 0
160661, 0, 1, 0
160668, 0, 0, 0
160674, 0, 1, 0
160681, 0, 0, 0
160687, 0, 1, 0
160694, 0, 0, 0
160699, 0, 1, 0
160706, 0, 0, 0
160712, 0, 1, 0
160719, 0, 0, 0
160725, 0, 1, 0
160732, 0, 0, 0
160737, 1, 0, 0
160738, 1, 1, 0
160745, 1, 0, 0
160750, 0, 0, 0
160751, 0, 1, 0
160758, 0, 0, 0
160763, 0, 1, 0
160770, 0, 0, 0
160776, 0, 1, 0
160783, 0, 0, 0
160789, 0, 1, 0
160796, 0, 0, 0
160802, 0, 1, 0
160809, 0, 0, 0
160815, 0, 1, 0
160822, 0, 0, 0
160827, 0, 1, 0
160834, 0, 0, 0
160840, 1, 1, 0
160847, 1, 0, 0
160853, 0, 1, 0
160860, 0, 0, 0
160866, 0, 1, 0
160873, 0, 0, 0
160879, 0, 1, 0
160886, 0, 0, 0
160891, 0, 1, 0
160898, 0, 0, 0
160904, 0, 1, 0
160911, 0, 0, 0
160917, 0, 1, 0
160924, 0, 0, 0
160930, 0, 1, 0
160937, 0, 0, 0
160942, 1, 0, 0
160943, 1, 1, 0
160950, 1, 0, 0
160955, 0, 1, 0
160962, 0, 0, 0
160968, 0, 1, 0
160975, 0, 0, 0
160981, 0, 1, 0
160988, 0, 0, 0
160994, 0, 1, 0
161001, 0, 0, 0
161007, 0, 1, 0
161014, 0, 0, 0
161019, 0, 1, 0
161026, 0, 0, 0
161032, 0, 1, 0
161039, 0, 0, 0
161044, 1, 0, 0
161045, 1, 1, 0
161052, 1, 0, 0
161057, 0, 0, 0
161058, 0, 1, 0
161065, 0, 0, 0
161071, 0, 1, 0
