Sample, R1, STROBE, L
62349, 0, 0, 0
62353, 0, 1, 0
62359, 0, 0, 0
62364, 0, 1, 0
62369, 0, 0, 0
62374, 0, 1, 0
62379, 0, 0, 0
62384, 0, 1, 0
62390, 0, 0, 0
62394, 0, 1, 0
62400, 0, 0, 0
62405, 0, 1, 0
62410, 0, 0, 0
62415, 0, 1, 0
62420, 0, 0, 0
62425, 0, 1, 0
62431, 0, 0, 0
62435, 0, 1, 0
62441, 0, 0, 0
62446, 0, 1, 0
62451, 0, 0, 0
62456, 0, 1, 0
62461, 0, 0, 0
62466, 0, 1, 0
62472, 0, 0, 0
62476, 0, 1, 0
62482, 0, 0, 0
62486, 0, 1, 0
62492, 0, 0, 0
62497, 0, 1, 0
62502, 0, 0, 0
62507, 0, 1, 0
62513, 0, 0, 0
62517, 0, 1, 0
62523, 0, 0, 0
62527, 0, 1, 0
62533, 0, 0, 0
62538, 0, 1, 0
62543, 0, 0, 0
62548, 0, 1, 0
62554, 0, 0, 0
62558, 0, 1, 0
62564, 0, 0, 0
62568, 0, 1, 0
62574, 0, 0, 0
62579, 0, 1, 0
62584, 0, 0, 0
62589, 0, 1, 0
62595, 0, 0, 0
62599, 0, 1, 0
62605, 0, 0, 0
62609, 0, 1, 0
62615, 0, 0, 0
62620, 0, 1, 0
62625, 0, 0, 0
62630, 0, 1, 0
62635, 0, 0, 0
62640, 1, 1, 0
62646, 1, 0, 0
62650, 1, 1, 0
62656, 1, 0, 0
62661, 1, 1, 0
62666, 1, 0, 0
62671, 1, 1, 0
62676, 1, 0, 0
62681, 1, 1, 0
62687, 1, 0, 0
62691, 1, 1, 0
62697, 1, 0, 0
62701, 0, 0, 0
62702, 0, 1, 0
62707, 0, 0, 0
62711, 1, 0, 0
62712, 1, 1, 0
62717, 1, 0, 0
62722, 1, 1, 0
62728, 1, 0, 0
62732, 1, 1, 0
62738, 1, 0, 0
62742, 0, 0, 0
62743, 0, 1, 0
62748, 0, 0, 0
62753, 0, 1, 0
62758, 0, 0, 0
62763, 0, 1, 0
62769, 0, 0, 0
62773, 0, 1, 0
62779, 0, 0, 0
62783, 0, 1, 0
62789, 0, 0, 0
62793, 1, 0, 0
62794, 1, 1, 0
62799, 1, 0, 0
62804, 0, 1, 0
62810, 0, 0, 0
62814, 0, 1, 0
62820, 0, 0, 0
62824, 0, 1, 0
62830, 0, 0, 0
62835, 0, 1, 0
62840, 0, 0, 0
62845, 0, 1, 0
62851, 0, 0, 0
62855, 0, 1, 0
62861, 0, 0, 0
62865, 0, 1, 0
62871, 0, 0, 0
62876, 0, 1, 0
62881, 0, 0, 0
62886, 0, 1, 0
62891, 0, 0, 0
62896, 0, 1, 0
62902, 0, 0, 0
62906, 0, 1, 0
62912, 0, 0, 0
62917, 0, 1, 0
62922, 0, 0, 0
62927, 0, 1, 0
62932, 0, 0, 0
62937, 0, 1, 0
62943, 0, 0, 0
62947, 0, 1, 0
62953, 0, 0, 0
62958, 0, 1, 0
62963, 0, 0, 0
62968, 0, 1, 0
62973, 0, 0, 0
62978, 0, 1, 0
62984, 0, 0, 0
62988, 0, 1, 0
62994, 0, 0, 0
62999, 0, 1, 0
63004, 0, 0, 0
63009, 0, 1, 0
63014, 0, 0, 0
63019, 0, 1, 0
63025, 0, 0, 0
63029, 0, 1, 0
63035, 0, 0, 0
63039, 0, 1, 0
63045, 0, 0, 0
63050, 0, 1, 0
63055, 0, 0, 0
63060, 0, 1, 0
63066, 0, 0, 0
63070, 0, 1, 0
63076, 0, 0, 0
63080, 0, 1, 0
63086, 0, 0, 0
63091, 0, 1, 0
63096, 0, 0, 0
63101, 0, 1, 0
63107, 0, 0, 0
63111, 0, 1, 0
63117, 0, 0, 0
63121, 0, 1, 0
63127, 0, 0, 0
63132, 0, 1, 0
63137, 0, 0, 0
63142, 0, 1, 0
63147, 0, 0, 0
63152, 0, 1, 0
63158, 0, 0, 0
63162, 0, 1, 0
63168, 0, 0, 0
63173, 0, 1, 0
63178, 0, 0, 0
63183, 0, 1, 0
63188, 0, 0, 0
63193, 0, 1, 0
63199, 0, 0, 0
63203, 0, 1, 0
63209, 0, 0, 0
63214, 0, 1, 0
63219, 0, 0, 0
63224, 0, 1, 0
63229, 0, 0, 0
63234, 0, 1, 0
63240, 0, 0, 0
63244, 0, 1, 0
63250, 0, 0, 0
63255, 0, 1, 0
63260, 0, 0, 0
63265, 0, 1, 0
63270, 0, 0, 0
63275, 0, 1, 0
63281, 0, 0, 0
63285, 0, 1, 0
63291, 0, 0, 0
63295, 0, 1, 0
63301, 0, 0, 0
63306, 0, 1, 0
63311, 0, 0, 0
63316, 0, 1, 0
63322, 0, 0, 0
63326, 0, 1, 0
63332, 0, 0, 0
63336, 0, 1, 0
63342, 0, 0, 0
63347, 0, 1, 0
63352, 0, 0, 0
63357, 0, 1, 0
63363, 0, 0, 0
63367, 0, 1, 0
63373, 0, 0, 0
63377, 0, 1, 0
63383, 0, 0, 0
63388, 0, 1, 0
63393, 0, 0, 0
63398, 0, 1, 0
63403, 0, 0, 0
63408, 0, 1, 0
63414, 0, 0, 0
63418, 0, 1, 0
63424, 0, 0, 0
63429, 0, 1, 0
63434, 0, 0, 0
63439, 0, 1, 0
63444, 0, 0, 0
63449, 0, 1, 0
63455, 0, 0, 0
63459, 0, 1, 0
63465, 0, 0, 0
63470, 0, 1, 0
63475, 0, 0, 0
63480, 0, 1, 0
63485, 0, 0, 0
63490, 0, 1, 0
63496, 0, 0, 0
63500, 0, 1, 0
63506, 0, 0, 0
63511, 0, 1, 0
63516, 0, 0, 0
63521, 0, 1, 0
63526, 0, 0, 0
63531, 0, 1, 0
63537, 0, 0, 0
63541, 0, 1, 0
63547, 0, 0, 0
63551, 0, 1, 0
63557, 0, 0, 0
63562, 0, 1, 0
63567, 0, 0, 0
63572, 0, 1, 0
63578, 0, 0, 0
63582, 0, 1, 0
63588, 0, 0, 0
63592, 0, 1, 0
63598, 0, 0, 0
63603, 0, 1, 0
63608, 0, 0, 0
63613, 0, 1, 1
63619, 0, 0, 1
63623, 0, 1, 0
63629, 0, 0, 0
63633, 0, 1, 0
63639, 0, 0, 0
63644, 0, 1, 0
63649, 0, 0, 0
63654, 0, 1, 0
63660, 0, 0, 0
63664, 0, 1, 0
63670, 0, 0, 0
63674, 0, 1, 0
63680, 0, 0, 0
63685, 0, 1, 0
63690, 0, 0, 0
63695, 0, 1, 0
63700, 0, 0, 0
63705, 0, 1, 0
63711, 0, 0, 0
63715, 0, 1, 0
63721, 0, 0, 0
63726, 0, 1, 0
63731, 0, 0, 0
63736, 0, 1, 0
63741, 0, 0, 0
63746, 0, 1, 0
63752, 0, 0, 0
63756, 0, 1, 0
63762, 0, 0, 0
63767, 0, 1, 0
63772, 0, 0, 0
63777, 0, 1, 0
63782, 0, 0, 0
63787, 0, 1, 0
63793, 0, 0, 0
63797, 0, 1, 0
63803, 0, 0, 0
63808, 0, 1, 0
63813, 0, 0, 0
63818, 0, 1, 0
63823, 0, 0, 0
63828, 0, 1, 0
63834, 0, 0, 0
63838, 0, 1, 0
63844, 0, 0, 0
63848, 0, 1, 0
63854, 0, 0, 0
63859, 0, 1, 0
63864, 0, 0, 0
63869, 0, 1, 0
63875, 0, 0, 0
63879, 0, 1, 0
63885, 0, 0, 0
63889, 0, 1, 0
63895, 0, 0, 0
63900, 0, 1, 0
63905, 0, 0, 0
63910, 0, 1, 0
63916, 0, 0, 0
63920, 0, 1, 0
63926, 0, 0, 0
63930, 0, 1, 0
63936, 0, 0, 0
63941, 0, 1, 0
63946, 0, 0, 0
63950, 1, 0, 0
63951, 1, 1, 0
63956, 1, 0, 0
63961, 1, 1, 0
63967, 1, 0, 0
63971, 1, 1, 0
63977, 1, 0, 0
63982, 1, 1, 0
63987, 1, 0, 0
63992, 1, 1, 0
63997, 1, 0, 0
64002, 1, 1, 0
64008, 1, 0, 0
64012, 0, 1, 0
64018, 0, 0, 0
64022, 1, 0, 0
64023, 1, 1, 0
64028, 1, 0, 0
64033, 1, 1, 0
64038, 1, 0, 0
64043, 1, 1, 0
64049, 1, 0, 0
64053, 0, 1, 0
64059, 0, 0, 0
64064, 0, 1, 0
64069, 0, 0, 0
64074, 0, 1, 0
64079, 0, 0, 0
64084, 0, 1, 0
64090, 0, 0, 0
64094, 0, 1, 0
64100, 0, 0, 0
64104, 1, 1, 0
64110, 1, 0, 0
64114, 0, 0, 0
64115, 0, 1, 0
64120, 0, 0, 0
64125, 0, 1, 0
64131, 0, 0, 0
64135, 0, 1, 0
64141, 0, 0, 0
64145, 0, 1, 0
64151, 0, 0, 0
64156, 0, 1, 0
64161, 0, 0, 0
64166, 0, 1, 0
64172, 0, 0, 0
64176, 0, 1, 0
64182, 0, 0, 0
64186, 0, 1, 0
64192, 0, 0, 0
64197, 0, 1, 0
64202, 0, 0, 0
64207, 0, 1, 0
64212, 0, 0, 0
64217, 0, 1, 0
64223, 0, 0, 0
64227, 0, 1, 0
64233, 0, 0, 0
64238, 0, 1, 0
64243, 0, 0, 0
64248, 0, 1, 0
64253, 0, 0, 0
64258, 0, 1, 0
64264, 0, 0, 0
64268, 0, 1, 0
64274, 0, 0, 0
64279, 0, 1, 0
64284, 0, 0, 0
64289, 0, 1, 0
64294, 0, 0, 0
64299, 0, 1, 0
64305, 0, 0, 0
64309, 0, 1, 0
64315, 0, 0, 0
64320, 0, 1, 0
64325, 0, 0, 0
64330, 0, 1, 0
64335, 0, 0, 0
64340, 0, 1, 0
64346, 0, 0, 0
64350, 0, 1, 0
64356, 0, 0, 0
64360, 0, 1, 0
64366, 0, 0, 0
64371, 0, 1, 0
64376, 0, 0, 0
64381, 0, 1, 0
64387, 0, 0, 0
64391, 0, 1, 0
64397, 0, 0, 0
64401, 0, 1, 0
64407, 0, 0, 0
64412, 0, 1, 0
64417, 0, 0, 0
64422, 0, 1, 0
64428, 0, 0, 0
64432, 0, 1, 0
64438, 0, 0, 0
64442, 0, 1, 0
64448, 0, 0, 0
64453, 0, 1, 0
64458, 0, 0, 0
64463, 0, 1, 0
64468, 0, 0, 0
64473, 0, 1, 0
64479, 0, 0, 0
64483, 0, 1, 0
64489, 0, 0, 0
64494, 0, 1, 0
64499, 0, 0, 0
64504, 0, 1, 0
64509, 0, 0, 0
64514, 0, 1, 0
64520, 0, 0, 0
64524, 0, 1, 0
64530, 0, 0, 0
64535, 0, 1, 0
64540, 0, 0, 0
64545, 0, 1, 0
64550, 0, 0, 0
64555, 0, 1, 0
64561, 0, 0, 0
64565, 0, 1, 0
64571, 0, 0, 0
64576, 0, 1, 0
64581, 0, 0, 0
64586, 0, 1, 0
64591, 0, 0, 0
64596, 0, 1, 0
64602, 0, 0, 0
64606, 0, 1, 0
64612, 0, 0, 0
64616, 0, 1, 0
64622, 0, 0, 0
64627, 0, 1, 0
64632, 0, 0, 0
64637, 0, 1, 0
64643, 0, 0, 0
64647, 0, 1, 0
64653, 0, 0, 0
64657, 0, 1, 0
64663, 0, 0, 0
64668, 0, 1, 0
64673, 0, 0, 0
64678, 0, 1, 0
64684, 0, 0, 0
64688, 0, 1, 0
64694, 0, 0, 0
64698, 0, 1, 0
64704, 0, 0, 0
64709, 0, 1, 0
64714, 0, 0, 0
64719, 0, 1, 0
64725, 0, 0, 0
64729, 0, 1, 0
64735, 0, 0, 0
64739, 0, 1, 0
64745, 0, 0, 0
64750, 0, 1, 0
64755, 0, 0, 0
64760, 0, 1, 0
64765, 0, 0, 0
64770, 0, 1, 0
64776, 0, 0, 0
64780, 0, 1, 0
64786, 0, 0, 0
64791, 0, 1, 0
64796, 0, 0, 0
64801, 0, 1, 0
64806, 0, 0, 0
64811, 0, 1, 0
64817, 0, 0, 0
64821, 0, 1, 0
64827, 0, 0, 0
64832, 0, 1, 0
64837, 0, 0, 0
64842, 0, 1, 0
64847, 0, 0, 0
64852, 0, 1, 0
64858, 0, 0, 0
64862, 0, 1, 0
64868, 0, 0, 0
64873, 0, 1, 0
64878, 0, 0, 0
64883, 0, 1, 0
64888, 0, 0, 0
64893, 0, 1, 0
64899, 0, 0, 0
64903, 0, 1, 0
64909, 0, 0, 0
64913, 0, 1, 0
64919, 0, 0, 0
64923, 0, 0, 1
64924, 0, 1, 1
64929, 0, 0, 1
64934, 0, 1, 0
64940, 0, 0, 0
64944, 0, 1, 0
64950, 0, 0, 0
64954, 0, 1, 0
64960, 0, 0, 0
64965, 0, 1, 0
64970, 0, 0, 0
64975, 0, 1, 0
64981, 0, 0, 0
64985, 0, 1, 0
64991, 0, 0, 0
64995, 0, 1, 0
65001, 0, 0, 0
65006, 0, 1, 0
65011, 0, 0, 0
65016, 0, 1, 0
65021, 0, 0, 0
65026, 0, 1, 0
65032, 0, 0, 0
65036, 0, 1, 0
65042, 0, 0, 0
65047, 0, 1, 0
65052, 0, 0, 0
65057, 0, 1, 0
65062, 0, 0, 0
65067, 0, 1, 0
65073, 0, 0, 0
65077, 0, 1, 0
65083, 0, 0, 0
65088, 0, 1, 0
65093, 0, 0, 0
65098, 0, 1, 0
65103, 0, 0, 0
65108, 0, 1, 0
65114, 0, 0, 0
65118, 0, 1, 0
65124, 0, 0, 0
65129, 0, 1, 0
65134, 0, 0, 0
65139, 0, 1, 0
65144, 0, 0, 0
65149, 0, 1, 0
65155, 0, 0, 0
65159, 0, 1, 0
65165, 0, 0, 0
65169, 0, 1, 0
65175, 0, 0, 0
65180, 0, 1, 0
65185, 0, 0, 0
65190, 0, 1, 0
65196, 0, 0, 0
65200, 0, 1, 0
65206, 0, 0, 0
65210, 0, 1, 0
65216, 0, 0, 0
65221, 0, 1, 0
65226, 0, 0, 0
65231, 0, 1, 0
65237, 0, 0, 0
65241, 0, 1, 0
65247, 0, 0, 0
65251, 0, 1, 0
65257, 0, 0, 0
65261, 1, 0, 0
65262, 1, 1, 0
65267, 1, 0, 0
65272, 1, 1, 0
65277, 1, 0, 0
65282, 1, 1, 0
65288, 1, 0, 0
65292, 1, 1, 0
65298, 1, 0, 0
65303, 1, 1, 0
65308, 1, 0, 0
65313, 1, 1, 0
65318, 1, 0, 0
65323, 0, 1, 0
65329, 0, 0, 0
65333, 1, 1, 0
65339, 1, 0, 0
65344, 1, 1, 0
65349, 1, 0, 0
65354, 1, 1, 0
65359, 1, 0, 0
65364, 0, 1, 0
65370, 0, 0, 0
65374, 0, 1, 0
65380, 0, 0, 0
65385, 0, 1, 0
65390, 0, 0, 0
65395, 0, 1, 0
65400, 0, 0, 0
65405, 0, 1, 0
65411, 0, 0, 0
65415, 1, 1, 0
65421, 1, 0, 0
65425, 0, 1, 0
65431, 0, 0, 0
65436, 0, 1, 0
65441, 0, 0, 0
65446, 0, 1, 0
65452, 0, 0, 0
65456, 0, 1, 0
65462, 0, 0, 0
65466, 0, 1, 0
65472, 0, 0, 0
65477, 0, 1, 0
65482, 0, 0, 0
65487, 0, 1, 0
65493, 0, 0, 0
65497, 0, 1, 0
65503, 0, 0, 0
65507, 0, 1, 0
65513, 0, 0, 0
65518, 0, 1, 0
65523, 0, 0, 0
65528, 0, 1, 0
65534, 0, 0, 0
65538, 0, 1, 0
65544, 0, 0, 0
65548, 0, 1, 0
65554, 0, 0, 0
65559, 0, 1, 0
65564, 0, 0, 0
65569, 0, 1, 0
65574, 0, 0, 0
65579, 0, 1, 0
65585, 0, 0, 0
65589, 0, 1, 0
65595, 0, 0, 0
65600, 0, 1, 0
65605, 0, 0, 0
65610, 0, 1, 0
65615, 0, 0, 0
65620, 0, 1, 0
65626, 0, 0, 0
65630, 0, 1, 0
65636, 0, 0, 0
65641, 0, 1, 0
65646, 0, 0, 0
65651, 0, 1, 0
65656, 0, 0, 0
65661, 0, 1, 0
65667, 0, 0, 0
65671, 0, 1, 0
65677, 0, 0, 0
65682, 0, 1, 0
65687, 0, 0, 0
65692, 0, 1, 0
65697, 0, 0, 0
65702, 0, 1, 0
65708, 0, 0, 0
65712, 0, 1, 0
65718, 0, 0, 0
65722, 0, 1, 0
65728, 0, 0, 0
65733, 0, 1, 0
65738, 0, 0, 0
65743, 0, 1, 0
65749, 0, 0, 0
65753, 0, 1, 0
65759, 0, 0, 0
65763, 0, 1, 0
65769, 0, 0, 0
65774, 0, 1, 0
65779, 0, 0, 0
65784, 0, 1, 0
65790, 0, 0, 0
65794, 0, 1, 0
65800, 0, 0, 0
65804, 0, 1, 0
65810, 0, 0, 0
65815, 0, 1, 0
65820, 0, 0, 0
65825, 0, 1, 0
65830, 0, 0, 0
65835, 0, 1, 0
65841, 0, 0, 0
65845, 0, 1, 0
65851, 0, 0, 0
65856, 0, 1, 0
65861, 0, 0, 0
65866, 0, 1, 0
65871, 0, 0, 0
65876, 0, 1, 0
65882, 0, 0, 0
65886, 0, 1, 0
65892, 0, 0, 0
65897, 0, 1, 0
65902, 0, 0, 0
65907, 0, 1, 0
65912, 0, 0, 0
65917, 0, 1, 0
65923, 0, 0, 0
65927, 0, 1, 0
65933, 0, 0, 0
65938, 0, 1, 0
65943, 0, 0, 0
65948, 0, 1, 0
65953, 0, 0, 0
65958, 0, 1, 0
65964, 0, 0, 0
65968, 0, 1, 0
65974, 0, 0, 0
65978, 0, 1, 0
65984, 0, 0, 0
65989, 0, 1, 0
65994, 0, 0, 0
65999, 0, 1, 0
66005, 0, 0, 0
66009, 0, 1, 0
66015, 0, 0, 0
66019, 0, 1, 0
66025, 0, 0, 0
66030, 0, 1, 0
66035, 0, 0, 0
66040, 0, 1, 0
66046, 0, 0, 0
66050, 0, 1, 0
66056, 0, 0, 0
66060, 0, 1, 0
66066, 0, 0, 0
66071, 0, 1, 0
66076, 0, 0, 0
66081, 0, 1, 0
66086, 0, 0, 0
66091, 0, 1, 0
66097, 0, 0, 0
66101, 0, 1, 0
66107, 0, 0, 0
66112, 0, 1, 0
66117, 0, 0, 0
66122, 0, 1, 0
66127, 0, 0, 0
66132, 0, 1, 0
66138, 0, 0, 0
66142, 0, 1, 0
66148, 0, 0, 0
66153, 0, 1, 0
66158, 0, 0, 0
66163, 0, 1, 0
66168, 0, 0, 0
66173, 0, 1, 0
66179, 0, 0, 0
66183, 0, 1, 0
66189, 0, 0, 0
66194, 0, 1, 0
66199, 0, 0, 0
66204, 0, 1, 0
66209, 0, 0, 0
66214, 0, 1, 0
66220, 0, 0, 0
66224, 0, 1, 0
66230, 0, 0, 0
66234, 0, 1, 1
66240, 0, 0, 1
66245, 0, 1, 0
66250, 0, 0, 0
66255, 0, 1, 0
66261, 0, 0, 0
66265, 0, 1, 0
66271, 0, 0, 0
66275, 0, 1, 0
66281, 0, 0, 0
66286, 0, 1, 0
66291, 0, 0, 0
66296, 0, 1, 0
66302, 0, 0, 0
66306, 0, 1, 0
66312, 0, 0, 0
66316, 0, 1, 0
66322, 0, 0, 0
66327, 0, 1, 0
66332, 0, 0, 0
66337, 0, 1, 0
66342, 0, 0, 0
66347, 0, 1, 0
66353, 0, 0, 0
66357, 0, 1, 0
66363, 0, 0, 0
66368, 0, 1, 0
66373, 0, 0, 0
66378, 0, 1, 0
66383, 0, 0, 0
66388, 0, 1, 0
66394, 0, 0, 0
66398, 0, 1, 0
66404, 0, 0, 0
66409, 0, 1, 0
66414, 0, 0, 0
66419, 0, 1, 0
66424, 0, 0, 0
66429, 0, 1, 0
66435, 0, 0, 0
66439, 0, 1, 0
66445, 0, 0, 0
66450, 0, 1, 0
66455, 0, 0, 0
66460, 0, 1, 0
66465, 0, 0, 0
66470, 0, 1, 0
66476, 0, 0, 0
66480, 0, 1, 0
66486, 0, 0, 0
66490, 0, 1, 0
66496, 0, 0, 0
66501, 0, 1, 0
66506, 0, 0, 0
66511, 0, 1, 0
66517, 0, 0, 0
66521, 0, 1, 0
66527, 0, 0, 0
66531, 0, 1, 0
66537, 0, 0, 0
66542, 0, 1, 0
66547, 0, 0, 0
66552, 0, 1, 0
66558, 0, 0, 0
66562, 0, 1, 0
66568, 0, 0, 0
66572, 1, 1, 0
66578, 1, 0, 0
66583, 1, 1, 0
66588, 1, 0, 0
66593, 1, 1, 0
66599, 1, 0, 0
66603, 1, 1, 0
66609, 1, 0, 0
66613, 1, 1, 0
66619, 1, 0, 0
66624, 1, 1, 0
66629, 1, 0, 0
66634, 0, 1, 0
66639, 0, 0, 0
66644, 1, 1, 0
66650, 1, 0, 0
66654, 1, 1, 0
66660, 1, 0, 0
66665, 1, 1, 0
66670, 1, 0, 0
66675, 0, 1, 0
66680, 0, 0, 0
66685, 0, 1, 0
66691, 0, 0, 0
66695, 0, 1, 0
66701, 0, 0, 0
66706, 0, 1, 0
66711, 0, 0, 0
66716, 0, 1, 0
66721, 0, 0, 0
66726, 1, 1, 0
66732, 1, 0, 0
66736, 0, 1, 0
66742, 0, 0, 0
66747, 0, 1, 0
66752, 0, 0, 0
66757, 0, 1, 0
66762, 0, 0, 0
66767, 0, 1, 0
66773, 0, 0, 0
66777, 0, 1, 0
66783, 0, 0, 0
66787, 0, 1, 0
66793, 0, 0, 0
66798, 0, 1, 0
66803, 0, 0, 0
66808, 0, 1, 0
66814, 0, 0, 0
66818, 0, 1, 0
66824, 0, 0, 0
66828, 0, 1, 0
66834, 0, 0, 0
66839, 0, 1, 0
66844, 0, 0, 0
66849, 0, 1, 0
66855, 0, 0, 0
66859, 0, 1, 0
66865, 0, 0, 0
66869, 0, 1, 0
66875, 0, 0, 0
66880, 0, 1, 0
66885, 0, 0, 0
66890, 0, 1, 0
66895, 0, 0, 0
66900, 0, 1, 0
66906, 0, 0, 0
66910, 0, 1, 0
66916, 0, 0, 0
66921, 0, 1, 0
66926, 0, 0, 0
66931, 0, 1, 0
66936, 0, 0, 0
66941, 0, 1, 0
66947, 0, 0, 0
66951, 0, 1, 0
66957, 0, 0, 0
66962, 0, 1, 0
66967, 0, 0, 0
66972, 0, 1, 0
66977, 0, 0, 0
66982, 0, 1, 0
66988, 0, 0, 0
66992, 0, 1, 0
66998, 0, 0, 0
67003, 0, 1, 0
67008, 0, 0, 0
67013, 0, 1, 0
67018, 0, 0, 0
67023, 0, 1, 0
67029, 0, 0, 0
67033, 0, 1, 0
67039, 0, 0, 0
67043, 0, 1, 0
67049, 0, 0, 0
67054, 0, 1, 0
67059, 0, 0, 0
67064, 0, 1, 0
67070, 0, 0, 0
67074, 0, 1, 0
67080, 0, 0, 0
67084, 0, 1, 0
67090, 0, 0, 0
67095, 0, 1, 0
67100, 0, 0, 0
67105, 0, 1, 0
67111, 0, 0, 0
67115, 0, 1, 0
67121, 0, 0, 0
67125, 0, 1, 0
67131, 0, 0, 0
67136, 0, 1, 0
67141, 0, 0, 0
67146, 0, 1, 0
67151, 0, 0, 0
67156, 0, 1, 0
67162, 0, 0, 0
67166, 0, 1, 0
67172, 0, 0, 0
67177, 0, 1, 0
67182, 0, 0, 0
67187, 0, 1, 0
67192, 0, 0, 0
67197, 0, 1, 0
67203, 0, 0, 0
67207, 0, 1, 0
67213, 0, 0, 0
67218, 0, 1, 0
67223, 0, 0, 0
67228, 0, 1, 0
67233, 0, 0, 0
67238, 0, 1, 0
67244, 0, 0, 0
67248, 0, 1, 0
67254, 0, 0, 0
67259, 0, 1, 0
67264, 0, 0, 0
67269, 0, 1, 0
67274, 0, 0, 0
67279, 0, 1, 0
67285, 0, 0, 0
67289, 0, 1, 0
67295, 0, 0, 0
67299, 0, 1, 0
67305, 0, 0, 0
67310, 0, 1, 0
67315, 0, 0, 0
67320, 0, 1, 0
67326, 0, 0, 0
67330, 0, 1, 0
67336, 0, 0, 0
67340, 0, 1, 0
67346, 0, 0, 0
67351, 0, 1, 0
67356, 0, 0, 0
67361, 0, 1, 0
67367, 0, 0, 0
67371, 0, 1, 0
67377, 0, 0, 0
67381, 0, 1, 0
67387, 0, 0, 0
67392, 0, 1, 0
67397, 0, 0, 0
67402, 0, 1, 0
67408, 0, 0, 0
67412, 0, 1, 0
67418, 0, 0, 0
67422, 0, 1, 0
67428, 0, 0, 0
67433, 0, 1, 0
67438, 0, 0, 0
67443, 0, 1, 0
67448, 0, 0, 0
67453, 0, 1, 0
67459, 0, 0, 0
67463, 0, 1, 0
67469, 0, 0, 0
67474, 0, 1, 0
67479, 0, 0, 0
67484, 0, 1, 0
67489, 0, 0, 0
67494, 0, 1, 0
67500, 0, 0, 0
67504, 0, 1, 0
67510, 0, 0, 0
67515, 0, 1, 0
67520, 0, 0, 0
67525, 0, 1, 0
67530, 0, 0, 0
67535, 0, 1, 0
67541, 0, 0, 0
67545, 0, 1, 1
67551, 0, 0, 1
67555, 0, 1, 0
67561, 0, 0, 0
67566, 0, 1, 0
67571, 0, 0, 0
67576, 0, 1, 0
67582, 0, 0, 0
67586, 0, 1, 0
67592, 0, 0, 0
67596, 0, 1, 0
67602, 0, 0, 0
67607, 0, 1, 0
67612, 0, 0, 0
67617, 0, 1, 0
67623, 0, 0, 0
67627, 0, 1, 0
67633, 0, 0, 0
67637, 0, 1, 0
67643, 0, 0, 0
67648, 0, 1, 0
67653, 0, 0, 0
67658, 0, 1, 0
67664, 0, 0, 0
67668, 0, 1, 0
67674, 0, 0, 0
67678, 0, 1, 0
67684, 0, 0, 0
67689, 0, 1, 0
67694, 0, 0, 0
67699, 0, 1, 0
67704, 0, 0, 0
67709, 0, 1, 0
67715, 0, 0, 0
67719, 0, 1, 0
67725, 0, 0, 0
67730, 0, 1, 0
67735, 0, 0, 0
67740, 0, 1, 0
67745, 0, 0, 0
67750, 0, 1, 0
67756, 0, 0, 0
67760, 0, 1, 0
67766, 0, 0, 0
67771, 0, 1, 0
67776, 0, 0, 0
67781, 0, 1, 0
67786, 0, 0, 0
67791, 0, 1, 0
67797, 0, 0, 0
67801, 0, 1, 0
67807, 0, 0, 0
67812, 0, 1, 0
67817, 0, 0, 0
67822, 0, 1, 0
67827, 0, 0, 0
67832, 0, 1, 0
67838, 0, 0, 0
67842, 0, 1, 0
67848, 0, 0, 0
67852, 0, 1, 0
67858, 0, 0, 0
67863, 0, 1, 0
67868, 0, 0, 0
67873, 0, 1, 0
67879, 0, 0, 0
67883, 1, 1, 0
67889, 1, 0, 0
67893, 1, 1, 0
67899, 1, 0, 0
67904, 1, 1, 0
67909, 1, 0, 0
67914, 1, 1, 0
67920, 1, 0, 0
67924, 1, 1, 0
67930, 1, 0, 0
67934, 1, 1, 0
67940, 1, 0, 0
67944, 0, 0, 0
67945, 0, 1, 0
67950, 0, 0, 0
67954, 1, 0, 0
67955, 1, 1, 0
67960, 1, 0, 0
67965, 1, 1, 0
67971, 1, 0, 0
67975, 1, 1, 0
67981, 1, 0, 0
67985, 0, 0, 0
67986, 0, 1, 0
67991, 0, 0, 0
67996, 0, 1, 0
68001, 0, 0, 0
68006, 0, 1, 0
68012, 0, 0, 0
68016, 0, 1, 0
68022, 0, 0, 0
68027, 0, 1, 0
68032, 0, 0, 0
68036, 1, 0, 0
68037, 1, 1, 0
68042, 1, 0, 0
68047, 0, 1, 0
68053, 0, 0, 0
68057, 0, 1, 0
68063, 0, 0, 0
68068, 0, 1, 0
68073, 0, 0, 0
68078, 0, 1, 0
68083, 0, 0, 0
68088, 0, 1, 0
68094, 0, 0, 0
68098, 0, 1, 0
68104, 0, 0, 0
68108, 0, 1, 0
68114, 0, 0, 0
68119, 0, 1, 0
68124, 0, 0, 0
68129, 0, 1, 0
68135, 0, 0, 0
68139, 0, 1, 0
68145, 0, 0, 0
68149, 0, 1, 0
68155, 0, 0, 0
68160, 0, 1, 0
68165, 0, 0, 0
68170, 0, 1, 0
68176, 0, 0, 0
68180, 0, 1, 0
68186, 0, 0, 0
68190, 0, 1, 0
68196, 0, 0, 0
68201, 0, 1, 0
68206, 0, 0, 0
68211, 0, 1, 0
68216, 0, 0, 0
68221, 0, 1, 0
68227, 0, 0, 0
68231, 0, 1, 0
68237, 0, 0, 0
68242, 0, 1, 0
